"","GEOID","county_ID","coastal","total_population","hhs_total","median_hh_income","pct_hisp","pct_less_HS","pct_health_coverage","pct_unemployed"
"5158","48351950400","48351",0,2175,885,49141,1.287,17.683,77.679,6.307
"5159","48353950100","48353",0,1773,749,77788,6.655,6.342,78.081,8.059
"5160","48353950200","48353",0,3931,1423,53403,35.92,6.466,74.94,3.27
"5161","48353950300","48353",0,2195,884,31532,49.567,27.28,52.794,10.448
"5162","48353950400","48353",0,4134,1593,43554,53.749,27.523,54.377,7.863
"5163","48353950500","48353",0,2624,1021,51493,35.709,11.232,72.59,5.816
"5164","48355000500","48355",1,736,318,28816,52.31,27.983,8.734,10.429
"5165","48355000601","48355",1,3385,1269,44289,94.446,31.244,76.66,1.139
"5166","48355000602","48355",1,2289,798,41613,82.787,28.86,82.014,2.273
"5167","48355000700","48355",1,4292,1597,40521,83.225,33.801,41.889,4.071
"5168","48355000800","48355",1,4678,1330,39952,78.602,38.128,46.421,2.79
"5169","48355000900","48355",1,3397,1433,36331,96.379,32.615,34.722,0.487
"5170","48355001000","48355",1,2912,1124,23380,78.4,37.345,28.842,8.983
"5171","48355001100","48355",1,2020,682,23611,68.96,31.838,62.857,1.901
"5172","48355001201","48355",1,1104,623,41868,51.087,22.644,42.156,3.256
"5173","48355001202","48355",1,2233,917,30021,70.757,27.859,32.398,6.307
"5174","48355001300","48355",1,3342,1170,39000,94.285,42.272,17.525,1.728
"5175","48355001400","48355",1,4639,2035,106222,61.975,8.405,71.796,3.415
"5176","48355001500","48355",1,5617,1902,17474,89.55,34.819,38.808,10.43
"5177","48355001601","48355",1,4634,1604,37869,94.972,40.639,55.145,2.406
"5178","48355001602","48355",1,3858,1430,51457,94.012,35.298,41.973,5.16
"5179","48355001702","48355",1,2161,765,56719,97.085,41.073,32.673,16.935
"5180","48355001703","48355",1,2906,1156,28716,63.352,32.063,75.169,9.159
"5181","48355001704","48355",1,3176,994,41389,84.729,26.352,43.765,10.131
"5182","48355001801","48355",1,5077,1837,42878,83.553,28,27.365,7.524
"5183","48355001802","48355",1,2381,730,55962,91.222,18.661,46.3,2.797
"5184","48355001903","48355",1,3700,1308,51667,90.27,24.903,12.296,7.771
"5185","48355001904","48355",1,3994,1373,49949,88.558,20.275,67.948,4.075
"5186","48355001905","48355",1,2779,1015,51750,85.894,19.476,30.191,15.125
"5187","48355001906","48355",1,5621,1891,73905,81.747,21.288,63.639,9.721
"5188","48355002001","48355",1,4406,1418,43765,89.923,26.967,66.037,10.112
"5189","48355002002","48355",1,3759,1404,40364,89.864,22.205,50.655,7.105
"5190","48355002101","48355",1,3048,1401,58613,66.535,11.957,61.418,1.684
"5191","48355002102","48355",1,3170,1273,98906,36.435,5.051,69.602,6.242
"5192","48355002200","48355",1,5459,2028,52500,80.619,29.515,64.337,9.032
"5193","48355002301","48355",1,3684,1302,47319,84.881,21.774,59.826,11.181
"5194","48355002303","48355",1,4944,1698,57911,78.621,18.056,49.685,12.587
"5195","48355002304","48355",1,5776,1944,65278,81.821,10.825,50.839,7.024
"5196","48355002400","48355",1,5218,1926,49877,62.783,12.171,57.259,10.14
"5197","48355002500","48355",1,4284,1389,92218,50.163,4.774,34.161,0
"5198","48355002601","48355",1,2766,1447,46268,47.108,2.234,38.553,0
"5199","48355002602","48355",1,1990,684,68200,66.533,12.432,73.961,4.309
"5200","48355002603","48355",1,3009,1180,70455,56.132,9.302,74.958,11.805
"5201","48355002703","48355",1,6260,2109,59777,68.898,12.66,47.121,3.741
"5202","48355002705","48355",1,4480,1872,83064,44.777,6.035,76.148,6.332
"5203","48355002706","48355",1,2909,0,NA,32.76,NA,86.398,31.559
"5204","48355002707","48355",1,1318,778,49394,44.765,8.891,80.922,2.165
"5205","48355002708","48355",1,4877,2175,80881,31.31,4.461,61.73,4.078
"5206","48355002900","48355",1,872,258,77500,7.683,0.693,87.456,2.626
"5207","48355003002","48355",1,3841,1721,58482,33.481,13.526,51.261,4.083
"5208","48355003003","48355",1,2586,1000,62596,45.63,8.449,77.323,3.596
"5209","48355003004","48355",1,2809,1224,30857,41.937,25.05,20.26,3.945
"5210","48355003101","48355",1,4662,1776,81857,27.263,8.971,72.662,4.766
"5211","48355003102","48355",1,5081,1759,89402,26.491,7.716,73.328,2.679
"5212","48355003202","48355",1,8054,3022,93142,56.779,5.692,61.375,4.494
"5213","48355003204","48355",1,4313,1966,73571,59.889,3.347,73.73,2.459
"5214","48355003205","48355",1,1640,661,51382,76.22,3.905,45.603,2.347
"5215","48355003206","48355",1,4568,1857,49480,66.878,15.328,68.243,4.048
"5216","48355003303","48355",1,1068,429,46518,70.131,13.85,54.748,4.331
"5217","48355003304","48355",1,6001,2652,60781,62.34,6.007,48.85,4.142
"5218","48355003305","48355",1,4810,1901,29788,76.32,12.25,60.117,11.038
"5219","48355003306","48355",1,5340,2281,57250,69.457,5.488,77.681,3.032
"5220","48355003401","48355",1,3731,1301,59595,68.534,15.075,43.423,8.533
"5221","48355003402","48355",1,5506,2025,58404,67.98,14.257,67.773,10.831
"5222","48355003500","48355",1,2067,671,65046,77.31,21.932,50.709,0.529
"5223","48355003601","48355",1,6432,2033,71228,59.173,15.009,47.154,3.488
"5224","48355003602","48355",1,6313,2135,75967,72.184,12.231,70.703,3.125
"5225","48355003603","48355",1,5397,1980,85705,66.685,8.746,70.036,8.421
"5226","48355003700","48355",1,2792,1013,87813,65.616,16.146,78.062,7.039
"5227","48355005103","48355",1,2119,950,88519,15.007,2.283,58.033,0
"5228","48355005104","48355",1,870,469,60586,2.759,5.897,68.789,0
"5229","48355005404","48355",1,5401,2045,100195,49.62,3.068,90.324,3.879
"5230","48355005406","48355",1,4585,1452,130625,49.029,6.432,74.005,1.545
"5231","48355005407","48355",1,2570,950,98621,63.035,5.371,85.129,5.183
"5232","48355005408","48355",1,4169,1767,56375,66.659,2.537,68.67,4.72
"5233","48355005409","48355",1,3634,1295,103586,59.163,5.899,81.909,2.499
"5234","48355005410","48355",1,4044,1533,63482,69.832,7.259,62.635,0
"5235","48355005411","48355",1,3567,1687,73438,59.714,8.742,62.199,8.205
"5236","48355005412","48355",1,4889,1638,101250,49.928,2.273,72.413,6.373
"5237","48355005413","48355",1,3062,1310,71208,32.593,5.506,73.699,2.923
"5238","48355005414","48355",1,4903,1577,129966,59.127,3.212,87.307,3.113
"5239","48355005415","48355",1,6553,2280,93632,58.08,7.394,85.867,3.203
"5240","48355005416","48355",1,3886,1223,140268,42.331,1.764,77.72,0.664
"5241","48355005417","48355",1,7648,2425,98580,57.074,7.031,83.817,1.98
"5242","48355005603","48355",1,3279,1400,NA,97.164,29.906,56.656,8.867
"5243","48355005604","48355",1,2000,957,48828,94,25.729,90.246,6.806
"5244","48355005605","48355",1,5082,1466,34605,95.494,31.485,48.821,13.788
"5245","48355005606","48355",1,1303,351,NA,89.256,47.254,13.931,6.463
"5246","48355005801","48355",1,7855,2595,120450,44.583,3.744,91.669,1.211
"5247","48355005803","48355",1,4422,1309,82734,66.599,8.176,69.493,7.598
"5248","48355005804","48355",1,2384,809,96771,65.352,11.235,82.187,11.022
"5249","48355005900","48355",1,3030,1073,39451,80.528,31.165,45.168,9.955
"5250","48355006000","48355",1,2673,883,46422,85.447,23.247,71.084,3.561
"5251","48355006100","48355",1,3471,1316,54808,67.012,24.104,80.134,7.504
"5252","48355006201","48355",1,2851,1020,129625,23.43,3.245,91.727,1.404
"5253","48355006202","48355",1,1931,828,115455,19.782,1.745,90.051,0.61
"5254","48355006203","48355",1,1599,636,139130,7.63,2.181,93.149,1.43
"5255","48355006204","48355",1,2924,1402,115286,34.029,14.549,80.057,20.965
"5256","48355006205","48355",1,1268,749,NA,15.931,1.972,94.28,4.201
"5257","48355006300","48355",1,2518,925,31349,68.427,17.26,65.406,3.055
"5258","48355006400","48355",1,2584,808,28241,41.215,22.742,95.029,0
"5259","48355980000","48355",1,0,0,NA,NA,NA,NA,NA
"5260","48355990000","48355",1,0,0,NA,NA,NA,NA,NA
"5261","48357950100","48357",0,1251,465,93051,24.86,16.527,92.375,0
"5262","48357950300","48357",0,3924,1304,71458,72.299,29.406,63.96,0
"5263","48357950400","48357",0,4749,1915,59634,51.021,21.464,56.584,3.192
"5264","48359950100","48359",0,2171,631,71103,26.163,16.513,81.373,1.453
"5265","48361020200","48361",0,3672,1206,44800,9.722,11.38,69.677,15.87
"5266","48361020300","48361",0,3014,1077,53149,14.3,18.317,67.54,8.392
"5267","48361020500","48361",0,3250,1251,62240,7.262,16.727,52.28,3.866
"5268","48361020700","48361",0,4957,1939,44272,9.986,13.326,43.826,8.95
"5269","48361020800","48361",0,1862,647,50406,17.293,15.272,59.104,2.607
"5270","48361020900","48361",0,3940,1411,39688,9.137,14.213,25.024,7.043
"5271","48361021000","48361",0,2029,847,85572,5.717,6.15,83.576,2.245
"5272","48361021100","48361",0,1834,767,61509,3.162,5.666,79.762,6.626
"5273","48361021200","48361",0,5019,1756,75682,9.564,7.246,69.782,5.735
"5274","48361021300","48361",0,5486,2090,94788,4.758,7.109,72.579,7.929
"5275","48361021400","48361",0,4190,1531,84896,15.609,12.355,73.928,3.777
"5276","48361021501","48361",0,2181,817,83094,3.026,7.587,64.935,7.213
"5277","48361021503","48361",0,2891,1023,92120,15.289,12.06,70.573,4.678
"5278","48361021504","48361",0,4353,1523,62017,5.789,9.505,67.056,6.462
"5279","48361021600","48361",0,3911,1291,72361,2.889,12.439,79.571,3.62
"5280","48361021700","48361",0,1862,645,77292,8.11,16.967,67.831,3.206
"5281","48361021800","48361",0,2975,1046,84167,15.496,11.344,59.096,7.537
"5282","48361021901","48361",0,2083,836,98365,0.72,3.922,87.988,5.16
"5283","48361021902","48361",0,3846,1641,56307,5.408,13.038,69.27,8.168
"5284","48361022000","48361",0,3556,1484,49632,6.805,12.406,32.49,8.868
"5285","48361022200","48361",0,4234,1366,117011,6.92,2.618,91.083,3.996
"5286","48361022301","48361",0,4602,1757,99716,15.319,6.965,86.934,2.984
"5287","48361022302","48361",0,3844,1225,123517,7.128,2.902,100,0
"5288","48361022400","48361",0,5170,2098,79243,10.774,16.9,76.403,2.197
"5289","48363000100","48363",0,2477,1166,66154,6.54,6.139,64.463,7.626
"5290","48363000200","48363",0,2371,1044,67308,12.737,11.761,69.188,2.163
"5291","48363000300","48363",0,3887,1546,96333,12.555,10.486,64.865,3.94
"5292","48363000401","48363",0,2262,770,81397,7.162,7.555,45.83,4.217
"5293","48363000402","48363",0,3427,1112,49135,18.238,6.312,75.573,13.819
"5294","48363000500","48363",0,2312,797,56583,22.794,7.046,61.919,9.84
"5295","48363000600","48363",0,3057,1347,60951,19.136,19.3,55.812,6.657
"5296","48363000700","48363",0,3364,1093,71406,23.514,13.641,74.148,3.254
"5297","48363000800","48363",0,2904,999,44359,43.664,19.313,78.721,12.315
"5298","48363000900","48363",0,2508,766,51000,37.52,26.12,32.575,11.785
"5299","48365950100","48365",0,4051,1437,46047,2.049,17.939,71.229,3.108
"5300","48365950200","48365",0,2947,973,68224,6.719,8.676,69.087,3.838
"5301","48365950300","48365",0,3934,1357,62364,13.498,18.434,66.187,5.376
"5302","48365950401","48365",0,2661,994,44722,32.206,20.242,29.531,0
"5303","48365950402","48365",0,3774,1488,41484,6.439,17.241,69.192,1.396
"5304","48365950500","48365",0,2801,945,81856,4.213,15.888,67.27,1.149
"5305","48365950600","48365",0,2372,868,67321,3.331,13.669,51.92,4.138
"5306","48367140101","48367",0,5863,1985,70179,14.378,16.633,88.571,5.28
"5307","48367140102","48367",0,4696,1764,60109,29.557,19.108,45.423,6.496
"5308","48367140201","48367",0,2667,1280,39862,14.848,6.31,53.228,3.426
"5309","48367140202","48367",0,3661,1811,49129,4.015,8.218,58.397,2.901
"5310","48367140300","48367",0,7330,2450,79630,13.342,8.404,83.186,4.909
"5311","48367140403","48367",0,8646,2809,85369,10.768,12.708,65.988,1.721
"5312","48367140408","48367",0,6260,2150,100540,15.607,9.11,69.869,2.351
"5313","48367140409","48367",0,4246,1348,73750,14.555,21.906,68.599,2.619
"5314","48367140410","48367",0,4887,1413,106103,25.271,14.539,47.89,7.341
"5315","48367140411","48367",0,5557,1868,108125,13.263,10.914,66.459,8.038
"5316","48367140412","48367",0,4386,1536,81534,14.273,14.127,63.827,2.365
"5317","48367140413","48367",0,3518,1294,80104,11.029,17.589,62.604,4.399
"5318","48367140414","48367",0,3343,984,123846,18.038,3.899,97.757,0
"5319","48367140415","48367",0,3958,1359,92042,9.323,22.095,52.77,2.254
"5320","48367140416","48367",0,4133,1763,116085,11.565,3.951,89.396,2.834
"5321","48367140502","48367",0,6185,2195,111658,7.162,11.467,77.016,4.649
"5322","48367140503","48367",0,5447,1850,72195,19.993,7.934,73.243,2.831
"5323","48367140504","48367",0,3336,1271,73728,4.287,6.134,80.686,5.728
"5324","48367140601","48367",0,9475,2909,114191,17.752,7.747,71.864,5.111
"5325","48367140603","48367",0,9411,3291,92600,20.529,15.015,74.812,5.591
"5326","48367140604","48367",0,4202,1584,66124,17.73,10.235,55.768,3.908
"5327","48367140707","48367",0,3723,1261,150729,8.783,5.048,86.497,0.178
"5328","48367140708","48367",0,4797,1855,158750,8.088,2.97,80,1.945
"5329","48367140709","48367",0,6689,2005,156726,7.266,0.616,91.269,5.343
"5330","48367140710","48367",0,4318,1462,167200,13.502,4.339,85.66,1.86
"5331","48367140711","48367",0,6529,2498,101053,8.317,7.965,71.009,4.792
"5332","48367140712","48367",0,2521,830,113750,14.042,8.314,70.986,4.413
"5333","48367140713","48367",0,5834,1802,166333,15.461,0.653,83.617,0.435
"5334","48367140714","48367",0,5570,1995,104871,5.691,1.926,89.752,3.062
"5335","48369950200","48369",0,5105,1747,78173,68.58,31.509,65.911,2.718
"5336","48369950300","48369",0,4704,1456,55444,61.246,25.865,72.116,1.4
"5337","48371950100","48371",0,2154,731,61131,37.512,16.61,90.855,2.489
"5338","48371950300","48371",0,2994,1092,32442,88.444,23.625,80.485,1.118
"5339","48371950400","48371",0,4322,1959,85116,74.271,14.291,74.555,1.417
"5340","48371950500","48371",0,5077,1288,46558,72.267,33.645,59.059,0.313
"5341","48371980000","48371",0,567,0,NA,46.208,23.745,NA,NA
"5342","48373210103","48373",0,1565,549,51861,23.898,11.945,84.075,3.302
"5343","48373210104","48373",0,2584,1003,64205,4.799,18.349,88.207,3.684
"5344","48373210105","48373",0,3920,1715,71017,15.332,25.147,51.211,11.378
"5345","48373210106","48373",0,4163,1721,60503,13.452,16.035,78.617,12.666
"5346","48373210203","48373",0,5723,945,42188,23.292,30.297,70.976,15.589
"5347","48373210204","48373",0,5039,1841,63141,21.254,15.387,56.325,3.702
"5348","48373210205","48373",0,2653,1182,44224,10.102,16.879,85.01,8.857
"5349","48373210206","48373",0,3970,1673,63058,1.436,8.529,74.737,8.623
"5350","48373210301","48373",0,3834,1406,58349,7.251,21.544,47.019,7.828
"5351","48373210302","48373",0,5117,1927,55552,15.497,13.414,83.006,3.501
"5352","48373210401","48373",0,3754,1148,53200,32.046,25.971,65.909,27.384
"5353","48373210402","48373",0,2540,874,43269,19.606,21.655,62.647,7.443
"5354","48373210500","48373",0,5674,2100,54808,12.443,11.958,61.758,7.155
"5355","48375010100","48375",0,2050,954,38438,24.537,7.179,88.013,0.634
"5356","48375010200","48375",0,2645,943,104688,24.915,6.097,81.255,1.849
"5357","48375010300","48375",0,829,534,25500,36.55,6.272,51.034,0
"5358","48375010400","48375",0,3110,1339,91875,15.08,7.574,80.151,0.583
"5359","48375010600","48375",0,1848,680,38080,79.329,32.618,51.816,1.986
"5360","48375010700","48375",0,3489,1092,71250,57.38,18.75,58.48,6.898
"5361","48375011000","48375",0,2255,879,44778,46.652,22.517,72.842,3.273
"5362","48375011500","48375",0,4578,2097,46414,22.958,10.661,64.014,4.969
"5363","48375011600","48375",0,4716,1780,54111,25.17,21.588,66.199,2.629
"5364","48375011700","48375",0,4181,2274,37585,37.957,4.939,63.607,0.957
"5365","48375011800","48375",0,4277,1756,56786,36.334,10.516,60.399,0.456
"5366","48375011900","48375",0,2498,1147,37271,28.543,18.797,50.372,4.38
"5367","48375012000","48375",0,1425,687,26790,59.228,40.856,38.536,21.816
"5368","48375012200","48375",0,3941,1289,39850,77.874,30.214,32.306,3.988
"5369","48375012600","48375",0,2015,886,31017,62.134,29.154,51.554,9.782
"5370","48375012800","48375",0,4430,1579,38363,68.488,31.942,33.358,4.173
"5371","48375013000","48375",0,1388,555,33393,25.288,32.084,39.462,5.973
"5372","48375013200","48375",0,1614,638,70851,24.349,6.369,73.103,3.216
"5373","48375013300","48375",0,5337,1987,137478,10.605,5.504,93.447,0.119
"5374","48375013400","48375",0,3341,1361,65603,10.147,7.709,74.571,5.985
"5375","48375013900","48375",0,4763,1313,38648,27.126,28.565,46.19,3.308
"5376","48375014100","48375",0,2540,902,51667,61.732,27.306,53.477,1.649
"5377","48375014300","48375",0,6551,2411,96174,16.944,9.846,79.634,1.543
"5378","48375014401","48375",0,7887,746,74417,36.059,36.411,72.773,1.906
"5379","48375014500","48375",0,5118,1759,41642,67.351,26.399,59.23,4.005
"5380","48375014701","48375",0,1586,1057,38468,17.15,12.738,48.702,9.963
"5381","48375014702","48375",0,1990,873,62270,51.457,17.593,76.848,5.855
"5382","48375014800","48375",0,2305,715,36169,43.557,37.25,23.563,6.381
"5383","48375014900","48375",0,6506,1623,41683,26.145,56.197,72.338,4.334
"5384","48375015000","48375",0,6432,2045,28454,58.629,34.901,43.065,6.072
"5385","48375015100","48375",0,2941,1195,57383,32.846,19.61,60.815,1.582
"5386","48375015200","48375",0,2390,962,38750,43.724,10.877,34.065,3.322
"5387","48375015300","48375",0,4276,1755,40824,47.498,33.642,32.957,2.985
"5388","48375015400","48375",0,2643,1007,41349,82.596,41.396,53.516,6.072
"5389","48375980000","48375",0,10,4,NA,60,0,NA,NA
"5390","48377950100","48377",0,2814,1426,31452,54.691,24.673,51.049,0
"5391","48377950200","48377",0,3354,849,19650,100,56.106,34.964,30
"5392","48379950101","48379",0,4139,1606,60070,6.547,12.987,57.836,3.589
"5393","48379950102","48379",0,2421,1049,86361,0,13.88,87.619,2.015
"5394","48379950200","48379",0,5697,2055,58144,16.359,11.649,66.401,1.568
"5395","48381020100","48381",0,2020,878,87306,14.505,3.813,84.427,3.46
"5396","48381020200","48381",0,1962,833,70813,37.156,4.254,88.918,1.923
"5397","48381020300","48381",0,2082,914,54342,28.386,9.484,46.043,0.733
"5398","48381020400","48381",0,2241,848,112667,5.89,4.031,81.116,4.924
"5399","48381020500","48381",0,3888,1544,49811,48.431,16.969,61.155,4.361
"5400","48381020600","48381",0,3910,1414,59886,53.453,15.916,75.305,1.532
"5401","48381020800","48381",0,6008,2307,75881,24.983,6.588,62.321,4.708
"5402","48381020900","48381",0,3564,1303,49931,47.25,6.054,59.16,1.694
"5403","48381021000","48381",0,2181,874,66250,25.722,8.311,83.604,4.437
"5404","48381021101","48381",0,4124,1834,59643,15.204,6.326,84.986,1.83
"5405","48381021102","48381",0,2086,1334,36200,32.79,21.748,65.256,0
"5406","48381021200","48381",0,5817,2120,68088,23.208,6.764,68.794,11.557
"5407","48381021300","48381",0,5262,2194,62000,18.282,8.503,52.438,4.989
"5408","48381021500","48381",0,5456,1970,101114,27.621,3.282,94.635,2.398
"5409","48381021602","48381",0,5011,1964,82768,6.865,3.571,85.024,3.249
"5410","48381021603","48381",0,1837,738,85179,27.98,3.369,90.367,3.872
"5411","48381021604","48381",0,3703,1746,72637,15.933,2.377,87.597,2.825
"5412","48381021605","48381",0,2165,964,99922,19.446,2.286,95.05,7.345
"5413","48381021606","48381",0,4622,1853,90893,7.919,2.352,89.911,3.427
"5414","48381021609","48381",0,4866,2223,103250,7.316,1.128,93.362,1.196
"5415","48381021610","48381",0,3497,1389,74313,5.376,4.058,81.8,2.579
"5416","48381021611","48381",0,8560,3495,84393,20.572,2.1,90.115,1.107
"5417","48381021702","48381",0,5524,2210,80598,32.404,19.62,77.135,6.128
"5418","48381021705","48381",0,2889,1068,58191,18.969,9.024,75.123,0.184
"5419","48381021706","48381",0,3194,923,90025,21.54,9.32,93.016,2.957
"5420","48381021707","48381",0,5877,1951,130860,21.831,2.313,88.247,2.037
"5421","48381021708","48381",0,5338,1675,117923,18.265,2.683,84.262,0
"5422","48381021802","48381",0,5987,1753,55898,23.885,3.856,84.058,2.128
"5423","48381021803","48381",0,2161,944,65380,18.834,2.437,69.78,1.856
"5424","48381021804","48381",0,3177,1254,55490,11.646,9.354,72.948,4.141
"5425","48381021900","48381",0,6791,2501,119861,9.218,3.522,90.878,1.819
"5426","48381022001","48381",0,7777,2944,86764,37.007,2.587,92.651,0.965
"5427","48381022002","48381",0,7912,3022,77604,47.447,8.328,85.632,1.061
"5428","48383950100","48383",0,3308,1090,70319,70.738,11.883,67.684,8.673
"5429","48385950100","48385",0,2830,992,46842,25.583,10.93,33.517,1.556
"5430","48387950100","48387",0,2817,1129,44234,13.028,12.272,66.389,3.575
"5431","48387950501","48387",0,1949,867,38705,4.515,9.855,74.522,8.182
"5432","48387950502","48387",0,1522,611,37542,3.022,18.222,72.347,7.434
"5433","48387950600","48387",0,2724,1088,53804,12.078,21.708,74.53,1.613
"5434","48387950700","48387",0,2615,967,55893,2.753,12.514,67.92,1.677
"5435","48389950200","48389",0,2710,767,21498,88.044,29.326,90.346,0
"5436","48389950300","48389",0,2376,808,51453,85.017,18.807,99.526,0.164
"5437","48389950400","48389",0,5210,1667,70247,72.322,29.734,75.685,10.107
"5438","48389950600","48389",0,3726,875,69821,64.412,32.728,37.283,10.038
"5439","48391950200","48391",1,3305,1054,45991,51.104,14.439,73.057,2.377
"5440","48391950400","48391",1,3413,1181,57007,52.271,17.606,66.736,8.14
"5441","48393950100","48393",0,764,320,62667,13.874,8.209,72.473,0.5
"5442","48395960100","48395",0,1914,807,68988,5.172,16.334,72.288,4.681
"5443","48395960200","48395",0,1332,537,52841,10.661,20.159,89.498,8.445
"5444","48395960300","48395",0,4621,1640,78125,18.524,8.481,85.278,6.487
"5445","48395960400","48395",0,3260,1199,61989,18.466,11.545,72.299,4.526
"5446","48395960501","48395",0,2899,1168,25272,26.561,13.922,59.02,22.354
"5447","48395960502","48395",0,2886,958,71286,44.352,26.103,78.104,3.387
"5448","48397040101","48397",0,7777,2744,134231,5.593,2.554,98.501,1.751
"5449","48397040103","48397",0,4046,1412,157556,5.759,0.516,90.544,4.99
"5450","48397040104","48397",0,3480,1149,111250,25.862,10.057,90.181,7.143
"5451","48397040201","48397",0,1384,575,111250,5.925,2.399,94.386,5.348
"5452","48397040202","48397",0,5126,1655,130987,16.875,4.597,82.487,1.989
"5453","48397040203","48397",0,1739,674,155577,6.555,0,100,1.919
"5454","48397040301","48397",0,5785,1811,116354,23.129,9.198,83.065,2.691
"5455","48397040303","48397",0,2787,1347,109938,10.944,0.962,89.993,6.286
"5456","48397040304","48397",0,3106,1349,76166,34.707,4.545,92.241,4.926
"5457","48397040305","48397",0,3732,1508,83472,15.89,3.242,92.92,6.603
"5458","48397040403","48397",0,2948,1140,117706,21.438,14.84,68.82,6.183
"5459","48397040404","48397",0,2996,1136,114000,22.864,12.383,84.083,0.356
"5460","48397040405","48397",0,2541,830,100887,49.508,20.588,91.578,9.416
"5461","48397040406","48397",0,3987,1199,112625,17.306,3.505,64.3,8.268
"5462","48397040407","48397",0,3859,1200,177159,40.036,1.572,95.767,6.41
"5463","48397040408","48397",0,3018,938,116989,26.243,3.624,89.13,1.292
"5464","48397040409","48397",0,4394,1366,120493,26.058,8.247,87.783,10.811
"5465","48397040410","48397",0,4382,1328,91723,37.289,12.702,83.272,0.98
"5466","48397040411","48397",0,2627,905,142031,13.095,3.99,78.423,0
"5467","48397040412","48397",0,1355,494,106760,19.852,0,95.205,3.979
"5468","48397040503","48397",0,6373,1866,80773,39.04,12.697,41.608,2.886
"5469","48397040507","48397",0,5494,1706,211085,6.298,0.221,96.425,3.342
"5470","48397040508","48397",0,3571,1194,206875,11.201,3.994,95.68,2.681
"5471","48397040509","48397",0,2948,805,198665,16.248,5.472,78.116,0.41
"5472","48397040510","48397",0,5142,2202,121563,12.135,3.774,95.836,1.293
"5473","48397040511","48397",0,2957,1095,166176,4.735,3.861,89.146,3.901
"5474","48397040512","48397",0,4616,1459,105739,24.653,7.027,75.901,3.577
"5475","48397040513","48397",0,5395,1640,158147,14.532,4.044,95.443,0.456
"5476","48397040514","48397",0,3066,1154,115417,5.871,1.971,92.956,12.546
"5477","48399950100","48399",0,1104,480,66094,23.098,11.049,67.118,0
"5478","48399950200","48399",0,2261,817,42684,51.349,30.114,64.36,2.045
"5479","48399950500","48399",0,1974,763,59716,37.943,15.689,68.182,2.338
"5480","48399950600","48399",0,4519,1720,57400,28.856,13.651,66.614,4.433
"5481","48401950101","48401",0,3159,1100,82121,18.962,9.095,69.749,5.119
"5482","48401950102","48401",0,2532,1056,89899,0,2.884,63.317,0
"5483","48401950200","48401",0,2829,1072,67384,17.674,10.141,73.379,3.396
"5484","48401950300","48401",0,6668,2548,59725,20.546,17.424,77.887,2.264
"5485","48401950400","48401",0,5337,1570,52660,9.518,14.395,69.532,5.773
"5486","48401950501","48401",0,5075,1941,70693,19.724,20.109,68.916,5.337
"5487","48401950502","48401",0,3508,759,62039,19.698,25.289,66.934,9.011
"5488","48401950600","48401",0,2247,869,70689,4.806,5.443,92.388,5.57
"5489","48401950700","48401",0,5031,941,57106,20.97,24.615,81.897,8.34
"5490","48401950800","48401",0,3958,1591,51354,15.917,10.874,86.266,6.962
"5491","48401950900","48401",0,3626,1271,62620,28.461,12.717,48.71,2.526
"5492","48401951000","48401",0,2936,912,46667,50.545,25.399,54.719,12.818
"5493","48401951100","48401",0,3073,1137,50708,8.428,15.764,74.878,10.39
"5494","48401951200","48401",0,2776,1025,47067,6.916,12.738,78.637,4.549
"5495","48403950100","48403",0,2340,1004,47093,3.12,14.369,60.672,6.667
"5496","48403950200","48403",0,3154,1338,50294,1.807,13.725,85.089,8.775
"5497","48403950300","48403",0,4486,2129,46505,8.449,12.115,75.688,9.032
"5498","48405950100","48405",0,3215,1227,47216,11.073,19.104,58.348,2.632
"5499","48405950200","48405",0,2443,975,30208,8.801,18.624,65.492,19.221
"5500","48405950300","48405",0,2262,849,57531,3.183,14.924,41.019,13.244
"5501","48407200103","48407",0,2716,815,78359,20.398,14.12,53.047,6.481
"5502","48407200104","48407",0,3997,1098,47250,18.889,16.129,60.314,15.765
"5503","48407200105","48407",0,3469,1317,45562,30.787,24.165,72.107,0
"5504","48407200106","48407",0,5380,1549,62292,23.922,12.803,45.472,4.718
"5505","48407200107","48407",0,2829,1202,78178,1.979,14.113,94.131,2.984
"5506","48407200201","48407",0,3141,1355,42813,8.532,12.51,81.765,9.97
"5507","48407200202","48407",0,1434,555,47106,3.068,21.526,63.394,1.917
"5508","48407200301","48407",0,2982,1280,56012,1.274,9.607,66.058,12.538
"5509","48407200302","48407",0,1718,893,42458,4.482,8.097,16.52,9.485
"5510","48409010201","48409",1,3546,1161,66458,51.213,9.025,59.914,6.842
"5511","48409010202","48409",1,4405,1817,56654,43.859,24.117,64.133,2.279
"5512","48409010301","48409",1,5227,1914,62566,37.804,17.642,59.806,0.73
"5513","48409010302","48409",1,5246,1806,87500,49.199,11.626,61.429,1.925
"5514","48409010500","48409",1,2122,654,34691,93.214,33.464,41.468,7.861
"5515","48409010601","48409",1,6458,2309,65938,56.984,10.089,65.101,4.038
"5516","48409010602","48409",1,4268,1435,77383,47.704,11.882,71.791,3.86
"5517","48409010603","48409",1,3291,1276,112600,20.936,3.745,89.923,2.748
"5518","48409010604","48409",1,2830,1062,78113,23.322,9.22,70.138,0.61
"5519","48409010700","48409",1,4958,1573,89861,56.031,4.935,74.335,3.299
