"","GEOID","county_ID","coastal","total_population","hhs_total","median_hh_income","pct_hisp","pct_less_HS","pct_health_coverage","pct_unemployed"
"9045","48061013801","48061",1,2546,666,16418,95.483,61.912,32.171,3.891
"9046","48061013903","48061",1,3939,1102,22909,99.721,55.152,42.585,5.745
"9047","48061010602","48061",1,1577,588,60600,62.143,18.542,67.119,8.226
"9048","48061011200","48061",1,1771,515,28850,85.884,27.517,50.371,17.164
"9049","48061011400","48061",1,6656,2204,40663,86.944,26.1,69.256,6.239
"9050","48061011902","48061",1,5242,1757,36328,83.937,33.313,54.048,12.489
"9051","48061011903","48061",1,2650,730,28750,98.226,47.002,34.699,8.091
"9052","48061013002","48061",1,4046,1564,33138,89.916,15.626,49.447,9.317
"9053","48061013700","48061",1,4166,1167,19986,100,55.527,12.571,13.251
"9054","48061013004","48061",1,2764,938,31852,90.087,26.275,65.202,6.981
"9055","48061013303","48061",1,3943,1081,37423,92.848,31.058,50.661,7.951
"9056","48061013401","48061",1,2408,695,18709,97.259,50,35.264,16.11
"9057","48061013600","48061",1,2681,901,24940,92.95,44.878,30.731,10.64
"9058","48061013802","48061",1,3627,875,18431,96.554,56.764,40.432,21.011
"9059","48061013901","48061",1,2614,721,27528,97.896,54.674,35.985,10.171
"9060","48061010100","48061",1,9052,3036,35850,79.817,29.951,40.118,12.125
"9061","48061011801","48061",1,6030,1910,35746,85.008,28.316,59.793,3.189
"9062","48029181711","48029",0,10143,2754,85000,53.14,6.676,77.617,3.096
"9063","48029190700","48029",0,2959,1367,40339,68.199,28.904,56.429,2.905
"9064","48029190902","48029",0,4097,1494,66328,64.608,11.028,57.733,4.131
"9065","48029181001","48029",0,3754,1435,53683,66.782,18.507,56.123,4.735
"9066","48029121505","48029",0,5309,1665,59303,37.069,15.163,82.172,7.148
"9067","48029140300","48029",0,3266,1014,30000,92.468,40.382,45.571,7.555
"9068","48029152000","48029",0,2774,650,58750,76.352,27.019,61.397,4.566
"9069","48029170101","48029",0,3898,1065,31226,95.587,58.466,22.429,15.977
"9070","48029171802","48029",0,6028,1864,32463,80.01,39.32,40.452,9.469
"9071","48017950100","48017",0,7098,2230,43523,62.651,29.714,31.969,2.23
"9072","48071710200","48071",1,18586,6003,94194,30.114,11.782,81.849,4.239
"9073","48071710600","48071",1,0,0,NA,NA,NA,NA,NA
"9074","48071710100","48071",1,8461,2962,86607,10.223,7.533,89.006,10.279
"9075","48071710300","48071",1,2835,1016,48929,9.277,13.309,92.283,9.172
"9076","48071710500","48071",1,3450,1245,44583,27.449,28.761,68.332,6.319
"9077","48027020500","48027",0,3881,1321,44016,39.139,16.212,72.853,7.227
"9078","48027021203","48027",0,4600,1864,50690,16.326,8.111,67.02,9.592
"9079","48027021301","48027",0,5012,1990,58846,21.927,6.164,69.129,2.337
"9080","48027021500","48027",0,7151,2125,54904,38.792,16.406,55.037,14.878
"9081","48029161501","48029",0,7860,2679,39697,85.878,27.161,34.56,8.744
"9082","48029162001","48029",0,2310,611,46146,74.762,27.635,67.631,7.094
"9083","48029170102","48029",0,3866,1218,33372,96.223,48.563,31.719,10.437
"9084","48029171100","48029",0,3708,1061,27250,97.681,53.115,51.628,8.429
"9085","48029180702","48029",0,6812,3027,32284,57.193,8.233,73.65,7.456
"9086","48029180901","48029",0,5657,1928,46802,74.828,12.54,65.282,4.589
"9087","48029181303","48029",0,3951,1334,24848,44.824,17.915,57.88,4.536
"9088","48029181504","48029",0,6303,3127,43764,44.614,5.11,74.168,6.382
"9089","48029181601","48029",0,3521,1181,47699,79.097,10.644,62.219,6.907
"9090","48029181809","48029",0,6303,2259,46386,56.687,7.854,62.365,11.048
"9091","48029182101","48029",0,8667,2976,121638,22.661,1.369,95.698,4.491
"9092","48029190601","48029",0,4275,1141,39710,91.298,42.059,38.733,3.715
"9093","48029191004","48029",0,4486,1382,31163,80.517,30.159,44.331,6.199
"9094","48029181302","48029",0,6711,3102,44982,53.271,6.548,68.164,7.478
"9095","48029180902","48029",0,7706,2567,36263,86.193,25.732,39.123,4.581
"9096","48055960700","48055",0,6075,2249,37627,51.407,28.603,49.325,1.975
"9097","48487950700","48487",0,2770,991,41146,46.57,36.122,37.706,7.016
"9098","48487950300","48487",0,1783,643,65104,10.488,9.484,80.69,2.218
"9099","48487950500","48487",0,2429,1090,25111,20.338,25.516,76.498,14.165
"9100","48487950600","48487",0,5990,2431,52486,29.032,15.124,74.299,3.529
"9101","48317950100","48317",0,1741,540,62593,26.939,23.444,68.3,1.934
"9102","48317950200","48317",0,3806,1095,74063,53.363,21.714,72.885,1.943
"9103","48383950100","48383",0,3735,1171,59760,70.147,29.592,47.149,3.895
"9104","48501950200","48501",0,6513,1983,63535,68.125,29.552,49.269,8.171
"9105","48501950100","48501",0,1968,669,58090,54.827,30.421,56.114,5.527
"9106","48189950300","48189",0,6295,2466,48598,47.371,10.923,80.058,1.054
"9107","48189950900","48189",0,2907,1030,48583,44.72,19.331,60.991,5.163
"9108","48189950500","48189",0,3469,1049,44336,72.874,27.908,56.131,6.623
"9109","48189950700","48189",0,3029,1071,41123,67.283,25.486,60.806,4.597
"9110","48189950800","48189",0,1441,492,54091,51.076,21.717,80.726,6.349
"9111","48189950100","48189",0,4338,1434,27500,71.346,40.477,61.372,12.646
"9112","48121021615","48121",0,4784,1534,63644,53.031,16.438,43.917,4.707
"9113","48121021502","48121",0,4521,1578,49155,40.588,25.537,49.351,3.536
"9114","48121021403","48121",0,12300,4356,79232,19.252,7.369,71.021,5.998
"9115","48201233600","48201",1,2228,801,31811,43.537,26.486,38.233,3.774
"9116","48201240400","48201",1,7761,2318,53061,56.359,26.304,58.866,3.747
"9117","48201252700","48201",1,4121,1494,41133,30.478,20.34,59.898,6.005
"9118","48201252800","48201",1,6715,2207,50721,42.815,30.633,38.391,11.901
"9119","48201253100","48201",1,10613,3104,100281,42.439,16.336,82.116,8.744
"9120","48201310100","48201",1,5022,2473,52145,44.205,16.293,59.411,13.121
"9121","48201310300","48201",1,4433,1867,41855,71.464,28.18,49.581,8.839
"9122","48201311500","48201",1,7538,2152,43724,93.606,46.775,28.104,8.418
"9123","48201311900","48201",1,2543,702,42174,89.972,57.3,36.305,4.633
"9124","48201312500","48201",1,3497,1739,91373,17.901,6.079,85.629,7.614
"9125","48201313300","48201",1,2513,1005,38650,11.182,15.419,61.433,4.803
"9126","48201330400","48201",1,4793,1565,39451,52.869,32.776,38.82,9.423
"9127","48201321000","48201",1,8876,2632,40328,84.002,37.003,48.447,8.224
"9128","48201322700","48201",1,7959,2181,49332,76.316,37.988,47.928,17.054
"9129","48201323600","48201",1,7591,3128,49813,55.842,16.526,61.189,5.815
"9130","48201332400","48201",1,3792,1406,33294,11.445,25.605,59.052,16.375
"9131","48201333300","48201",1,11081,3184,32118,78.919,43.154,12.009,3.991
"9132","48189950400","48189",0,4943,1510,57881,58.75,18.266,59.503,6.575
"9133","48419950200","48419",0,3768,1472,35102,7.749,28.308,60.009,11.937
"9134","48419950600","48419",0,3079,1224,44575,5.651,17.3,74.281,2.296
"9135","48419950100","48419",0,5106,1802,37196,13.944,22.081,59.242,4.121
"9136","48419950300","48419",0,4901,1618,44693,30.504,28.269,41.811,6.12
"9137","48419950400","48419",0,5435,1940,24533,32.806,29.027,64.483,16.038
"9138","48419950500","48419",0,3400,1162,46887,3.647,18.885,66.928,1.513
"9139","48387950500","48387",0,4751,2016,32384,8.567,12.794,76.802,7.106
"9140","48387950600","48387",0,2924,1141,35647,7.592,24.641,60.535,10.389
"9141","48387950100","48387",0,2378,1072,35806,9.251,15.759,78.987,10.872
"9142","48399950500","48399",0,1884,635,55893,31.051,15.117,73.819,3.33
"9143","48399950200","48399",0,2503,893,35493,51.219,38.33,47.529,5.192
"9144","48399950100","48399",0,1309,519,50662,15.661,12.708,73.625,0.173
"9145","48399950600","48399",0,4570,1734,36333,30.678,19.04,68.536,2.997
"9146","48407200300","48407",0,4544,1991,36139,10.013,16.221,75.626,4.515
"9147","48407200101","48407",0,6605,2004,40303,11.067,16.436,58.325,8
"9148","48407200102","48407",0,10787,3320,51127,14.378,20.584,66.468,7.034
"9149","48407200200","48407",0,5500,2099,47834,12.655,12.465,73.909,4.725
"9150","48451001304","48451",0,2813,1394,35402,19.73,3.123,86.385,0
"9151","48451000100","48451",0,2386,986,47917,32.607,18.06,64.671,1.359
"9152","48451000400","48451",0,5828,1953,31314,75.257,43.475,34.997,2.523
"9153","48451001101","48451",0,5845,2355,50417,31.668,9.594,79.734,5.334
"9154","48451001303","48451",0,4770,1898,49500,34.403,7.054,74.734,1.105
"9155","48451000200","48451",0,4114,1463,43231,53.33,24.315,54.07,4.509
"9156","48451000700","48451",0,4224,1564,31039,63.707,35.014,56.74,5.084
"9157","48451001400","48451",0,6160,2527,38685,58.912,19.392,67.531,7.922
"9158","48141010316","48141",0,4261,1416,47885,87.327,13.419,49.981,8.412
"9159","48141010501","48141",0,4365,1148,36037,95.601,37.035,39.278,12.954
"9160","48141010504","48141",0,1291,358,28452,98.373,54.506,38.844,14.188
"9161","48141000101","48141",0,7457,2415,42314,66.622,19.355,73.05,6.843
"9162","48141000109","48141",0,3901,1124,42721,80.672,29.476,64.698,11.99
"9163","48141000302","48141",0,5536,1592,30079,93.389,39.776,47.488,5.926
"9164","48141000800","48141",0,5267,1960,30789,94.076,36.962,38.726,6.841
"9165","48141001002","48141",0,3943,1350,25115,95.41,36.832,42.168,5.533
"9166","48141001113","48141",0,7177,2818,42582,68.357,9.257,49.203,6.909
"9167","48141001203","48141",0,791,251,24766,91.656,33.973,48.919,14.169
"9168","48141001302","48141",0,7279,2362,90050,61.478,6.109,74.314,3.427
"9169","48141001800","48141",0,1257,468,17992,96.34,70.476,2.035,7.386
"9170","48141002300","48141",0,4107,1552,31520,89.092,37.205,42.083,4.385
"9171","48141003100","48141",0,3193,1053,22530,99.217,39.459,51.729,15
"9172","48141003403","48141",0,5629,2189,39219,73.654,13.593,56.433,3.915
"9173","48141004002","48141",0,9416,2462,36548,96.994,43.281,50.826,7.422
"9174","48141004310","48141",0,5553,1907,40474,86.71,16.51,51.936,9.949
"9175","48141004311","48141",0,4170,1638,47080,74.029,9.535,69.52,5.355
"9176","48141004314","48141",0,4997,1632,47308,86.412,7.503,62.508,4.527
"9177","48141010101","48141",0,5321,735,61744,24.018,1.058,96.177,1.786
"9178","48141004105","48141",0,3243,1222,25833,97.934,43.574,42.704,7.478
"9179","48141004201","48141",0,5214,1769,28113,93.978,35.775,55.459,6.871
"9180","48141004312","48141",0,5280,1972,46939,81.364,18.207,57.669,5.792
"9181","48141010319","48141",0,592,189,30417,78.716,46.31,24.837,5.854
"9182","48141010401","48141",0,5873,1706,30540,96.05,46.751,46.55,5.811
"9183","48141003702","48141",0,4580,1523,27938,97.336,45.262,61.887,8.856
"9184","48141003903","48141",0,6278,1816,21740,97.212,47.295,28.105,11.665
"9185","48141004303","48141",0,6067,1966,58420,70.628,12.146,72.696,3.471
"9186","48141000108","48141",0,2572,879,34116,64.463,22.885,52.134,12.701
"9187","48141001104","48141",0,8669,3174,53141,70.377,14.131,67.969,10.678
"9188","48141003601","48141",0,4288,1268,32542,97.668,34.491,38.785,8.73
"9189","48393950100","48393",0,889,326,79167,7.424,7.203,84.668,2.387
"9190","48443950100","48443",0,721,343,26063,56.311,19.073,74.277,6.81
"9191","48457950200","48457",0,8167,2258,42500,14.424,18.294,56.363,6.075
"9192","48457950400","48457",0,5166,1902,39593,1.336,14.171,58.466,14.503
"9193","48457950500","48457",0,2702,1039,64375,6.218,8.388,75.649,2.075
"9194","48457950300","48457",0,2469,966,40116,2.876,17.788,78.767,14.48
"9195","48457950100","48457",0,2952,1147,42132,2.642,14.604,75.679,9.641
"9196","48201410100","48201",1,4170,2451,57902,20.024,8.982,89.81,2.573
"9197","48201410600","48201",1,3908,2592,82870,10.415,0.727,94.925,1.593
"9198","48201411600","48201",1,2424,1002,194000,10.066,7.097,85.762,2.508
"9199","48201411800","48201",1,5257,2939,84485,12.612,5.074,85.553,2.358
"9200","48201412700","48201",1,3445,1413,104698,9.057,4.98,95.973,1.719
"9201","48201412900","48201",1,4422,2199,56172,12.008,4.381,93.033,0.898
"9202","48201421600","48201",1,7833,2342,23558,76.931,51.375,11.158,5.351
"9203","48201422200","48201",1,5106,2067,27887,32.041,24.37,18.657,14.989
"9204","48009020100","48009",0,2900,1075,85089,2.655,2.112,89.868,2.538
"9205","48009020200","48009",0,2492,994,50500,7.785,15.232,74.849,2.345
"9206","48009020300","48009",0,3401,1282,49444,13.525,10.459,66.686,3.79
"9207","48043950400","48043",0,2016,764,31019,81.151,31.236,61.741,8.696
"9208","48043950300","48043",0,4531,1924,40833,34.01,9.832,53.762,6.673
"9209","48263950100","48263",0,680,275,52250,21.618,22.782,87.952,1.618
"9210","48077030302","48077",0,2648,1132,50446,7.402,11.813,78.728,5.394
"9211","48077030200","48077",0,3017,1120,39750,2.254,9.555,62.028,13.821
"9212","48205950200","48205",0,5821,1754,64427,26.233,19.171,74.321,1.205
"9213","48217960600","48217",0,1272,411,38750,19.733,15.429,36.594,5.699
"9214","48217960800","48217",0,3626,1388,42873,28.599,16.819,71.047,8.553
"9215","48217960200","48217",0,4646,1778,52134,6.048,14.659,62.579,8.984
"9216","48217960100","48217",0,3553,1337,51756,19.279,21.786,72.047,5.842
"9217","48217961100","48217",0,3662,1226,54886,19.798,14.679,73.754,3.636
"9218","48217961000","48217",0,1875,649,29661,48.053,28.991,67.163,5.967
"9219","48217960500","48217",0,6287,2257,54554,13.425,18.122,62.075,11.857
"9220","48217960700","48217",0,1955,740,46000,14.322,14.571,74.147,4.777
"9221","48217960400","48217",0,1849,728,37162,5.625,15.129,54.283,14.09
"9222","48217960900","48217",0,1924,638,32059,58.68,43.709,46.108,10.673
"9223","48293970400","48293",0,2107,499,37557,37.447,28.122,50.391,10.115
"9224","48293970100","48293",0,2186,671,35919,38.472,26.87,54.295,5.063
"9225","48293970200","48293",0,3930,1459,45104,16.565,13.53,65.561,18.307
"9226","48293970300","48293",0,2285,758,34652,25.12,25.126,64.474,5.183
"9227","48293970600","48293",0,5742,2062,41113,16.336,17.314,72.266,12.804
"9228","48293970500","48293",0,1999,664,31091,38.269,30.315,40.564,11.22
"9229","48293970800","48293",0,3422,1319,40903,9.994,12.829,55.561,2.545
"9230","48277000900","48277",0,4619,1956,45259,7.318,12.13,79.107,2.144
"9231","48201232500","48201",1,4134,828,43088,61.03,33.028,48.511,6.707
"9232","48201232600","48201",1,3039,933,57450,74.893,40.408,57.267,6.237
"9233","48201241400","48201",1,9559,3163,68385,26.969,6.33,78.314,4.294
"9234","48201542400","48201",1,12086,3477,63324,57.662,17.344,59.514,6.286
"9235","48201550700","48201",1,3501,1015,76648,35.875,18.299,59.442,8.93
"9236","48495950200","48495",0,2529,775,71094,61.408,25.539,80.59,3.218
"9237","48495950400","48495",0,1416,449,71417,45.904,24.289,51.733,4.847
"9238","48495950300","48495",0,3832,1300,43284,63.048,35.954,54.67,4.48
"9239","48201321800","48201",1,4068,1069,42257,90.364,42.429,44.37,9.886
"9240","48201313600","48201",1,4555,1773,28869,24.523,21.497,47.532,15.112
"9241","48201320500","48201",1,4690,1282,56645,91.215,47.504,39.56,7.278
"9242","48201321500","48201",1,2971,846,30000,90.407,45.016,21.31,7.944
"9243","48201331300","48201",1,5832,1857,36788,13.357,15.623,67.426,16.706
"9244","48201331900","48201",1,3250,1098,34400,16.985,31.867,68.643,10.555
"9245","48201332000","48201",1,6037,1873,24496,22.263,29.31,57.39,19.137
"9246","48201332200","48201",1,5332,1495,43346,38.353,38.89,40.917,11.326
"9247","48201341700","48201",1,3047,1170,78611,22.514,6.037,72.319,5.302
"9248","48201342200","48201",1,3514,1127,59625,52.846,9.312,28.198,7.953
"9249","48201342400","48201",1,3545,1183,57715,56.812,15.106,41.2,5.028
"9250","48439111404","48439",0,8706,3465,55599,17.08,12.102,58.16,6.171
"9251","48439111525","48439",0,6692,2012,47705,37.149,27.083,49.239,4.021
"9252","48439100102","48439",0,4878,1541,53583,65.56,25.601,43.154,5.755
"9253","48439100201","48439",0,4949,1226,36977,93.312,57.09,41.654,2.889
"9254","48439102000","48439",0,2980,1780,85000,20.805,8.475,83.934,2.192
"9255","48439102100","48439",0,5518,2728,61912,19.663,7.136,76.7,0.675
"9256","48439100501","48439",0,11119,3036,36296,69.359,34.764,44.817,4.755
"9257","48439101401","48439",0,5228,1910,60200,30.528,20.22,64.218,3.622
"9258","48439101700","48439",0,2984,560,13947,30.999,29.915,50.483,29.247
"9259","48439102800","48439",0,1397,605,107813,13.744,1.739,93.296,0.485
"9260","48439100400","48439",0,6161,1777,31974,95.926,58.051,31.445,3.651
"9261","48439100602","48439",0,3872,683,52639,34.091,18.088,29.775,3.242
"9262","48439101500","48439",0,3591,1389,31503,49.401,30.044,44.574,5.254
"9263","48439102500","48439",0,3580,1305,21715,28.212,36.943,43.242,12.693
"9264","48439102700","48439",0,3446,1709,77712,7.313,3.885,84.855,1.431
"9265","48439104100","48439",0,3498,1429,71250,38.136,18.717,58.863,3.888
"9266","48439105701","48439",0,4194,1386,63702,43.419,12.733,52.737,5.525
"9267","48439105704","48439",0,8036,2835,40895,43.604,20.249,56.536,4.929
"9268","48439106400","48439",0,2980,942,48782,51.074,40.538,38.98,4.785
"9269","48439106503","48439",0,4466,2026,49701,12.36,13.523,67.714,5.34
"9270","48439110402","48439",0,5027,1310,46875,64.631,32.411,36.125,9.449
"9271","48439110701","48439",0,7161,2693,49529,27.357,17.501,51.751,9.742
"9272","48439110907","48439",0,3226,1324,75192,10.942,6.507,90.381,5.168
"9273","48439111012","48439",0,8598,2530,74000,32.705,10.605,54.835,5.996
"9274","48439114204","48439",0,6223,2246,61424,6.396,7.537,86.247,1.859
"9275","48439113703","48439",0,10827,4796,83592,16.209,6.295,79.759,0.773
"9276","48439113908","48439",0,5614,1627,221719,4.435,0.088,100,3.667
"9277","48439113909","48439",0,7508,2329,209740,3.716,0,98.902,3.672
"9278","48439114205","48439",0,3435,1256,56369,14.352,14.172,47.684,3.868
"9279","48439121606","48439",0,3467,1218,90000,14.393,5.096,82.32,5.591
"9280","48439105203","48439",0,2394,976,45500,40.142,22.824,58.706,2.1
"9281","48439105405","48439",0,3596,2033,49488,15.156,6.243,66.914,2.608
"9282","48029191411","48029",0,4371,2099,60326,34.18,0.744,93.2,7.071
"9283","48029191412","48029",0,2399,776,170500,17.341,1.613,96.054,3.587
"9284","48029191413","48029",0,6380,2679,61338,39.201,1.794,90.364,3.856
"9285","48029191503","48029",0,5175,2240,79151,37.14,3.4,98.241,1.585
"9286","48029191504","48029",0,2586,914,207188,20.534,1.866,97.532,2.058
"9287","48029191505","48029",0,2313,847,146650,29.788,3.839,94.238,2.77
"9288","48029191506","48029",0,6194,2730,68648,41.153,3.234,81.171,4.665
"9289","48029191701","48029",0,1514,579,105917,20.013,4.524,95.699,1.02
"9290","48029191702","48029",0,7689,3087,76080,26.284,5.286,92.047,1.291
"9291","48029191806","48029",0,8644,2923,152393,28.39,0,95.232,2.511
"9292","48029191807","48029",0,6107,2186,120955,43.655,3.2,87.986,1.595
"9293","48029191808","48029",0,4636,1479,106614,27.179,6.097,85.771,3.288
"9294","48029191809","48029",0,7556,2396,112688,35.72,2.446,86.788,2.926
"9295","48201450500","48201",1,2792,1159,158424,10.351,1.087,95.992,4.229
"9296","48119950100","48119",0,2726,1086,53707,5.576,8.795,83.496,3.378
"9297","48119950200","48119",0,2446,949,30792,8.381,22.229,56.953,10.204
"9298","48133950200","48133",0,5288,1805,31676,16.623,14.792,50.829,6.439
"9299","48133950300","48133",0,4843,1873,35929,10.324,20.185,89.762,0.722
"9300","48133950500","48133",0,2226,933,29212,26.415,20.913,48.279,3.081
"9301","48133950100","48133",0,3629,1097,31387,22.348,13.082,60.896,10.803
"9302","48133950400","48133",0,2292,729,32317,6.326,17.526,50.459,10.012
"9303","48253020200","48253",0,2183,891,41992,28.218,23.512,72.659,0.431
"9304","48253020101","48253",0,1222,560,45278,21.768,9.432,62.576,1.413
"9305","48253020300","48253",0,2066,911,49659,19.555,13.533,68.356,8.239
"9306","48253020400","48253",0,3265,1433,40571,33.139,17.411,57.989,5.961
"9307","48253020102","48253",0,6981,0,NA,37.76,31.067,NA,NA
"9308","48245010901","48245",1,3365,1423,57912,6.627,4.65,88.564,5.326
"9309","48245011600","48245",1,2158,753,62471,14.597,18.601,69.985,5.793
"9310","48245000101","48245",1,5570,2129,54261,11.867,9.983,71.263,6.946
"9311","48245000302","48245",1,7267,3048,88349,6.757,2.045,89.623,2.178
"9312","48245001200","48245",1,2288,843,46098,35.49,18.97,46.459,7.029
"9313","48245001302","48245",1,3157,1266,64211,13.177,7.029,56.527,3.402
"9314","48245006300","48245",1,1363,545,35774,8.511,19.227,66.463,18.211
"9315","48245006700","48245",1,2741,975,33713,58.738,32.384,29.129,4.593
"9316","48245006800","48245",1,2357,715,39292,38.524,28.281,60.339,10.154
"9317","48245006900","48245",1,3063,1386,32724,8.554,14.015,62.119,7.289
"9318","48245010600","48245",1,5545,2046,51009,28.314,10.115,65.111,7.204
"9319","48245011203","48245",1,2249,0,NA,34.415,40.639,NA,NA
"9320","48245011302","48245",1,5373,0,NA,39.345,23.221,NA,NA
"9321","48245000900","48245",1,2149,675,22902,11.447,26.1,30.162,9.689
"9322","48157672800","48157",0,7937,2284,98357,15.195,7.78,67.121,5.558
"9323","48157674700","48157",0,15115,4660,92224,22.124,8.063,91.925,6.359
"9324","48157671100","48157",0,8659,2668,63743,40.062,19.125,65.532,8.705
"9325","48423000900","48423",0,5164,1319,40524,32.281,32.663,68.822,8.584
"9326","48423001801","48423",0,6672,2259,38380,13.309,10.313,66.88,3.683
"9327","48423002006","48423",0,3593,1283,77669,8.489,4.868,77.991,4.867
"9328","48423000100","48423",0,6308,1810,33258,53.916,34.099,35.186,12.754
"9329","48423000201","48423",0,4387,1260,27159,17.233,19.011,63.295,7.564
"9330","48423001300","48423",0,2267,829,51004,21.306,7.143,48.352,3.526
"9331","48423001802","48423",0,8835,2816,55225,28.761,17.365,53.249,12.889
"9332","48423002004","48423",0,2668,1157,58447,7.871,4.354,89.219,2.694
"9333","48423000300","48423",0,5667,1612,33684,72.843,49.025,36.028,3.391
"9334","48423000600","48423",0,2438,585,33281,63.536,52.111,20.82,3.655
"9335","48423001700","48423",0,8976,2682,36862,48.084,35.198,26.423,8.64
"9336","48423002007","48423",0,8222,2987,52154,14.51,11.016,77.056,7.977
"9337","48423002008","48423",0,6408,2398,80090,6.445,5.233,79.293,6.558
"9338","48423000400","48423",0,2647,803,31382,49.868,40.595,61.867,14.809
"9339","48423000500","48423",0,2942,740,26791,31.781,22.72,45.872,12.391
"9340","48423001401","48423",0,8619,3351,67899,2.877,5.411,67.506,8.875
"9341","48073950300","48073",0,7104,2730,51630,17.286,14.521,58.556,6.252
"9342","48073951100","48073",0,1923,675,38068,6.032,19.804,48.643,13.821
"9343","48073950100","48073",0,4525,1542,44821,41.304,28.139,57.619,7.565
"9344","48073950600","48073",0,5937,2432,47640,28.247,18.939,61.855,4.459
"9345","48073950700","48073",0,4167,1308,29067,39.837,41.887,54.367,7.63
"9346","48073950500","48073",0,3892,1220,35427,47.328,32.891,49.782,3.267
"9347","48073951000","48073",0,3286,1220,34167,11.808,12.689,64.204,5.588
"9348","48073950900","48073",0,4131,805,46223,14.742,31.135,71.654,5.626
"9349","48073950200","48073",0,6600,2392,54063,8.106,8.419,71.481,3.157
"9350","48157671400","48157",0,8569,3204,63067,21.099,17.644,72.137,3.966
"9351","48157672200","48157",0,3142,1360,77500,19.223,8.056,81.382,1.58
"9352","48157675100","48157",0,10261,3533,54003,54.098,19.86,66.672,4.621
"9353","48157673500","48157",0,7925,3007,124136,17.3,3.544,94.295,4.961
"9354","48157673800","48157",0,9805,2631,106335,17.664,7.55,76.548,7.308
"9355","48157674100","48157",0,7472,2636,97315,12.099,3.382,89.784,4.716
"9356","48157675400","48157",0,8196,2407,51643,60.371,29.305,64.019,2.507
"9357","48157671200","48157",0,6314,1975,67031,26.006,12.578,64.321,8.472
"9358","48157671300","48157",0,4432,1326,59000,37.049,21.685,66.483,5.124
"9359","48157672900","48157",0,47744,14046,100801,15.529,6.075,82.849,5.925
"9360","48157673400","48157",0,22998,7462,116320,21.128,3.02,91.317,4.213
"9361","48157673600","48157",0,7492,2669,94401,19.875,2.415,91.053,3.262
"9362","48157673700","48157",0,2550,4,NA,31.804,34.887,72.727,27.273
"9363","48157675000","48157",0,3075,997,36621,68.846,35.122,38.63,4.955
"9364","48157675600","48157",0,6699,2197,78995,35.319,17.769,76.21,2.624
"9365","48157675700","48157",0,6479,2465,61851,31.965,18.651,76.676,5.414
"9366","48201541700","48201",1,10937,4170,59138,29.972,5.909,68.694,6.522
"9367","48201322100","48201",1,4042,1171,35888,91.341,45.367,42.474,20.11
"9368","48201322200","48201",1,1685,513,29191,89.911,39.492,45.01,22.239
"9369","48201323400","48201",1,8083,2215,36791,82.618,39.156,51.016,10.946
"9370","48201324000","48201",1,5377,1873,69449,46.996,11.947,71.355,10.457
"9371","48201330100","48201",1,10223,2461,64596,70.332,29.577,37.625,6.343
"9372","48201330800","48201",1,12346,3990,71649,30.366,15.55,73.55,7.382
"9373","48201331100","48201",1,4021,1371,26730,14.2,31.265,53.401,21.742
"9374","48201332600","48201",1,7629,2127,40726,68.711,25.442,64.623,3.94
"9375","48201430900","48201",1,6118,2526,92813,7.699,3.204,90.632,2.257
"9376","48201422500","48201",1,7622,2526,37375,44.949,24.234,28.408,7.092
"9377","48201423600","48201",1,7113,2316,53654,28.188,18.425,57.2,10.631
"9378","48201432400","48201",1,5931,3027,33838,28.393,15.018,41.855,5.812
"9379","48201433600","48201",1,5956,2298,31117,56.044,26.147,5.557,11.047
"9380","48201451200","48201",1,2936,1109,136142,15.599,1.953,95.831,3.679
"9381","48201451500","48201",1,4837,2704,72448,22.493,1.143,72.34,1.86
"9382","48201210500","48201",1,5649,1849,33426,79.554,46.295,38.459,13.751
"9383","48201210600","48201",1,5289,2038,51295,81.206,22.936,62.284,3.999
"9384","48201211700","48201",1,3905,1475,27756,36.748,31.611,40.94,12.169
"9385","48201222300","48201",1,4442,1124,41829,87.078,50.155,37.616,6.496
"9386","48201230600","48201",1,2475,907,28683,34.828,33.533,46.392,21.116
"9387","48029181004","48029",0,5830,2735,46560,53.208,5.811,61.757,5.819
"9388","48029182103","48029",0,2799,912,125403,32.547,4.36,92.356,4.276
"9389","48029190100","48029",0,3846,1333,36865,82.657,32.552,49.939,6.351
"9390","48029171902","48029",0,14288,4933,41723,71.753,14.991,62.549,7.047
"9391","48029180400","48029",0,4785,1476,31563,90.408,26.465,53.555,4.791
"9392","48029180701","48029",0,3802,1865,49609,47.159,11.136,87.462,2.793
"9393","48029181100","48029",0,6078,2381,59866,48.996,8.176,80.356,4.076
"9394","48029191405","48029",0,8278,3412,66585,37.666,3.927,81.29,3.902
"9395","48029170900","48029",0,3567,1194,23269,95.739,42.779,40.083,4.069
"9396","48029180503","48029",0,4818,1321,60373,92.57,25.289,67.293,6.567
"9397","48029180602","48029",0,3859,1366,37011,71.936,19.748,51.787,3.953
"9398","48029191102","48029",0,2671,1046,83382,47.098,12.041,64.812,3.105
"9399","48029161000","48029",0,3921,1181,28184,92.961,44.135,41.941,10.393
"9400","48029110700","48029",0,1224,571,17928,85.458,37.76,42,10.731
"9401","48223950600","48223",0,3640,1410,35509,8.874,20.132,60.863,9.621
"9402","48223950700","48223",0,4847,1709,44040,27.584,19.987,60.271,6.457
"9403","48223950100","48223",0,3083,1131,55417,8.628,18.021,69.969,4.271
"9404","48223950200","48223",0,4309,1630,55784,5.918,12.358,63.386,10.128
